,OutcomeType,SexUponOutcome,Breed,Color,Age
9797,0,Intact Male,Pit Bull Mix,Fawn/White,1
9798,1,Spayed Female,Labrador Retriever Mix,White,1
9799,1,Neutered Male,Chihuahua Shorthair Mix,Brown/White,1
9800,1,Spayed Female,Dachshund Mix,Tricolor,1
9801,1,Neutered Male,Australian Shepherd Mix,Brown/Black,1
9802,0,Intact Female,Chihuahua Shorthair Mix,Tan/White,1
9803,0,Neutered Male,Chihuahua Shorthair Mix,Fawn/White,1
9804,0,Intact Male,Miniature Poodle Mix,White,1
9805,1,Neutered Male,German Shepherd,Brown/Black,1
9806,0,Spayed Female,Labrador Retriever Mix,Yellow,1
9807,1,Spayed Female,Chihuahua Shorthair Mix,Black/Brown,1
9808,1,Neutered Male,German Shepherd Mix,Sable,1
9809,1,Spayed Female,Dachshund Mix,White/Tan,1
9810,0,Intact Male,Pit Bull Mix,Blue,1
9811,1,Spayed Female,Dachshund Mix,Red/White,1
9812,1,Neutered Male,Dachshund Mix,Red/White,1
9813,0,Spayed Female,Chihuahua Shorthair Mix,Tan,1
9814,1,Neutered Male,Boxer Mix,White/Black,1
9815,1,Spayed Female,Plott Hound Mix,Brown Brindle/White,1
9816,1,Neutered Male,Siberian Husky Mix,White/Black,1
9817,1,Spayed Female,Miniature Poodle Mix,White,1
9818,1,Neutered Male,Chihuahua Shorthair Mix,Tricolor,1
9819,1,Neutered Male,Siberian Husky Mix,White,1
9820,1,Spayed Female,Rat Terrier Mix,White/Brown,1
9821,1,Spayed Female,Chihuahua Shorthair,White/Black,1
9822,1,Spayed Female,Chihuahua Shorthair Mix,Brown/White,1
9823,1,Spayed Female,Chihuahua Shorthair Mix,Brown/White,1
9824,1,Spayed Female,Chihuahua Longhair Mix,Tan/White,1
9825,1,Neutered Male,Chihuahua Longhair Mix,Tan,1
9826,1,Spayed Female,Siberian Husky Mix,Black/White,1
9827,0,Neutered Male,Chihuahua Shorthair Mix,Tan/White,1
9828,0,Neutered Male,Chihuahua Shorthair Mix,Black/White,1
9829,0,Spayed Female,Rat Terrier Mix,White/Black,1
9830,1,Neutered Male,Labrador Retriever Mix,Black,1
9831,1,Spayed Female,Rat Terrier Mix,White/Brown,1
9832,1,Spayed Female,Labrador Retriever Mix,Black/White,1
9833,1,Neutered Male,Chihuahua Shorthair Mix,White/Brown Brindle,1
9834,0,Neutered Male,Shih Tzu Mix,White/Tan,1
9835,0,Spayed Female,Labrador Retriever Mix,Black/White,1
9836,0,Intact Male,Pit Bull Mix,Brown,1
9837,1,Neutered Male,Chihuahua Shorthair Mix,White/Black,1
9838,1,Spayed Female,Chihuahua Shorthair Mix,Tan,1
9839,1,Spayed Female,Chihuahua Shorthair Mix,Tan,1
9840,1,Neutered Male,Chihuahua Shorthair,Brown/White,1
9841,1,Spayed Female,Chihuahua Shorthair Mix,White/Brown,1
9842,1,Spayed Female,Chihuahua Shorthair Mix,Black/White,1
9843,1,Spayed Female,Labrador Retriever Mix,Chocolate/White,1
9844,1,Neutered Male,Pit Bull Mix,Blue/White,1
9845,0,Neutered Male,Pit Bull Mix,Black/White,1
9846,1,Neutered Male,Labrador Retriever Mix,Black/White,1
9847,1,Neutered Male,Yorkshire Terrier Mix,Brown/White,1
9848,0,Spayed Female,Chihuahua Shorthair Mix,Tan/White,1
9849,1,Spayed Female,Chihuahua Shorthair/Dachshund,Red,1
9850,0,Neutered Male,German Shepherd Mix,Sable,1
9851,1,Spayed Female,Plott Hound Mix,Brown Brindle/White,1
9852,1,Spayed Female,Labrador Retriever Mix,Black,1
9853,1,Neutered Male,Australian Cattle Dog Mix,Brown/White,1
9854,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,1
9855,1,Neutered Male,Jack Russell Terrier Mix,White/Tan,1
9856,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,1
9857,1,Spayed Female,German Shepherd Mix,White,1
9858,0,Neutered Male,Chihuahua Shorthair Mix,White/Black,1
9859,1,Spayed Female,Chihuahua Shorthair Mix,Tan,1
9860,1,Intact Female,Chihuahua Shorthair Mix,Brown/Black,1
9861,0,Intact Male,Chihuahua Shorthair Mix,Black/White,1
9862,0,Spayed Female,Chihuahua Shorthair Mix,Tan/White,1
9863,0,Spayed Female,Chihuahua Shorthair Mix,White/Tan,1
9864,0,Intact Female,Shih Tzu Mix,White/Tan,1
9865,0,Neutered Male,Chihuahua Shorthair Mix,Brown Brindle,1
9866,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,1
9867,1,Spayed Female,Chihuahua Shorthair Mix,Tan/White,1
9868,0,Spayed Female,Yorkshire Terrier Mix,Tan,1
9869,1,Neutered Male,Chihuahua Shorthair Mix,Chocolate/White,1
9870,1,Spayed Female,Yorkshire Terrier Mix,Buff,1
9871,1,Spayed Female,Chihuahua Shorthair Mix,Brown/White,1
9872,1,Spayed Female,Chihuahua Shorthair Mix,Red,1
9873,1,Neutered Male,Labrador Retriever Mix,Cream,1
9874,1,Spayed Female,Chihuahua Shorthair Mix,White/Brown,1
9875,1,Neutered Male,Jack Russell Terrier Mix,White/Tan,1
9876,0,Spayed Female,Cairn Terrier Mix,White,1
9877,1,Neutered Male,Yorkshire Terrier Mix,Tan/Black,1
9878,1,Neutered Male,Jack Russell Terrier Mix,White/Brown,1
9879,1,Spayed Female,Chihuahua Shorthair Mix,Black,1
9880,1,Neutered Male,Dachshund Mix,Brown/White,1
9881,1,Spayed Female,Dachshund Mix,Brown Brindle/White,1
9882,0,Intact Male,Pit Bull Mix,Blue/White,1
9883,1,Spayed Female,Chihuahua Shorthair/Dachshund,Black/Tan,1
9884,1,Spayed Female,Boxer Mix,Brown,1
9885,0,Spayed Female,Chihuahua Shorthair Mix,Tan,1
9886,1,Neutered Male,German Shepherd Mix,Black/Tan,1
9887,1,Spayed Female,Border Collie Mix,Black/White,1
9888,1,Spayed Female,Rat Terrier Mix,Tricolor,1
9889,1,Spayed Female,Chihuahua Shorthair Mix,Buff,1
9890,1,Neutered Male,Chihuahua Shorthair Mix,Black/White,1
9891,1,Spayed Female,German Shepherd Mix,Tan/Black,1
9892,1,Neutered Male,Labrador Retriever Mix,Black,1
9893,1,Spayed Female,Chihuahua Shorthair Mix,Chocolate/White,1
9894,0,Intact Female,Siberian Husky Mix,Black/White,1
9895,1,Neutered Male,Jack Russell Terrier Mix,Tricolor,1
9896,1,Neutered Male,Chihuahua Shorthair Mix,Black/Tan,1
9897,1,Neutered Male,Chihuahua Shorthair,Fawn/White,1
9898,0,Spayed Female,Chihuahua Shorthair,Tricolor,1
9899,1,Spayed Female,Pit Bull Mix,White,1
9900,0,Intact Male,Pit Bull Mix,Brown Brindle/White,1
9901,1,Neutered Male,German Shepherd Mix,Black/Tan,1
9902,0,Neutered Male,Chihuahua Shorthair Mix,Tan,1
9903,1,Neutered Male,Miniature Poodle Mix,White,1
9904,1,Spayed Female,Pit Bull Mix,Red/White,1
9905,1,Neutered Male,Chihuahua Shorthair Mix,Tricolor,1
9906,0,Intact Male,Rat Terrier Mix,White/Brown,1
9907,1,Spayed Female,Chihuahua Longhair Mix,Brown,1
9908,1,Neutered Male,Dachshund Mix,Chocolate,1
9909,1,Spayed Female,Catahoula Mix,Brown/White,1
9910,0,Intact Female,Catahoula Mix,Brown/White,1
9911,0,Intact Male,Chihuahua Shorthair,Black/Tricolor,1
9912,1,Spayed Female,Labrador Retriever,Black/White,1
9913,1,Spayed Female,German Shepherd,Sable,1
9914,1,Spayed Female,Chihuahua Shorthair,Tan,1
9915,1,Neutered Male,Beagle Mix,Brown Brindle,1
9916,0,Intact Male,Boxer Mix,White/Brown Brindle,1
9917,1,Spayed Female,Chihuahua Shorthair,Red,1
9918,0,Intact Female,Border Collie Mix,White/Tan,1
9919,0,Intact Female,Staffordshire Mix,Red/White,1
9920,1,Spayed Female,Shih Tzu Mix,Black/White,1
9921,1,Spayed Female,Yorkshire Terrier Mix,Tan,1
9922,1,Spayed Female,Siberian Husky Mix,Black/White,1
9923,1,Spayed Female,Pit Bull,Blue,1
9924,0,Spayed Female,Rat Terrier Mix,Tan/White,1
9925,0,Intact Male,Chihuahua Shorthair Mix,Brown,1
9926,0,Neutered Male,Siberian Husky Mix,Black/White,1
9927,1,Neutered Male,Chihuahua Shorthair Mix,Black,1
9928,0,Neutered Male,Chihuahua Shorthair Mix,Tan,1
9929,1,Neutered Male,German Shepherd Mix,Brown/Black,1
9930,0,Spayed Female,Staffordshire Mix,Black,1
9931,1,Neutered Male,Labrador Retriever Mix,Black,1
9932,0,Intact Male,Beagle Mix,Black/Tan,1
9933,0,Intact Male,Labrador Retriever Mix,Black,1
9934,1,Neutered Male,Border Collie Mix,Black/White,1
9935,1,Spayed Female,Labrador Retriever Mix,Black/Brown,1
9936,1,Neutered Male,Chihuahua Shorthair Mix,Tan/Black,1
9937,1,Neutered Male,German Shepherd Mix,Tan/Black,1
9938,1,Spayed Female,Border Collie Mix,Black,1
9939,1,Spayed Female,Siberian Husky Mix,White/Black,1
9940,1,Intact Female,Pit Bull Mix,Brown Brindle/White,1
9941,1,Neutered Male,Labrador Retriever Mix,Red/White,1
9942,0,Intact Male,Chihuahua Shorthair Mix,Tan/White,1
9943,0,Intact Male,Chihuahua Shorthair Mix,Tan,1
9944,0,Intact Male,Chihuahua Shorthair Mix,White,1
9945,0,Intact Female,Chihuahua Shorthair,Tan/White,1
9946,0,Intact Female,German Shepherd,Black/Brown,1
9947,1,Neutered Male,Chihuahua Shorthair Mix,Yellow,1
9948,1,Spayed Female,Pit Bull Mix,Black/White,1
9949,1,Neutered Male,Chihuahua Shorthair Mix,Brown,1
9950,1,Spayed Female,Miniature Poodle Mix,Cream,1
9951,1,Spayed Female,Pit Bull Mix,Chocolate,1
9952,1,Neutered Male,Cairn Terrier Mix,Cream,1
9953,1,Neutered Male,Chihuahua Shorthair Mix,Tricolor,1
9954,1,Spayed Female,Pointer Mix,Tricolor,1
9955,0,Intact Female,Labrador Retriever Mix,Tan/White,1
9956,1,Spayed Female,Siberian Husky Mix,Fawn/White,1
9957,1,Spayed Female,Boxer Mix,Brown Brindle,1
9958,1,Neutered Male,Boxer Mix,Brown Brindle,1
9959,1,Neutered Male,German Shepherd,Brown/Black,1
9960,1,Spayed Female,Pointer Mix,Brown Brindle/White,1
9961,1,Neutered Male,Pit Bull Mix,Blue/White,1
9962,1,Spayed Female,Labrador Retriever Mix,Black/White,1
9963,1,Neutered Male,Rat Terrier Mix,White/Black,1
9964,0,Intact Male,Great Pyrenees Mix,White/Tan,1
9965,1,Neutered Male,Catahoula Mix,White/Tan,1
9966,1,Neutered Male,Chihuahua Shorthair Mix,White/Brown,1
9967,1,Spayed Female,Dachshund Mix,Black/Brown,1
9968,1,Spayed Female,Labrador Retriever Mix,White/Brown Brindle,1
9969,1,Spayed Female,Labrador Retriever Mix,Black/White,1
9970,1,Spayed Female,Labrador Retriever Mix,Black/White,1
9971,1,Neutered Male,Labrador Retriever Mix,Brown,1
9972,1,Intact Female,Labrador Retriever,Tan/White,1
9973,1,Neutered Male,Labrador Retriever Mix,Black/White,1
9974,1,Neutered Male,Dachshund Mix,Black/White,1
9975,0,Spayed Female,Yorkshire Terrier Mix,Tan/White,1
9976,1,Neutered Male,German Shepherd Mix,Black/Brown,1
9977,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,1
9978,0,Neutered Male,Pit Bull Mix,White/Black,1
9979,1,Neutered Male,Rat Terrier Mix,Red,1
9980,1,Neutered Male,Pit Bull Mix,Blue/White,1
9981,1,Spayed Female,Plott Hound Mix,Brown Brindle/White,1
9982,1,Neutered Male,Australian Cattle Dog Mix,White/Brown,1
9983,1,Neutered Male,Border Collie Mix,Black/White,1
9984,0,Intact Female,Border Collie Mix,Black/White,1
9985,0,Spayed Female,Yorkshire Terrier Mix,Cream,1
9986,1,Neutered Male,Labrador Retriever Mix,Black,1
9987,0,Neutered Male,Miniature Poodle Mix,White,1
9988,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,1
9989,1,Spayed Female,German Shepherd Mix,Black/Brown,1
9990,1,Spayed Female,German Shepherd Mix,Black/Brown,1
9991,0,Intact Female,Labrador Retriever Mix,Black/White,1
9992,1,Spayed Female,Australian Shepherd Mix,Black/White,1
9993,1,Spayed Female,Staffordshire Mix,Blue/White,1
9994,1,Neutered Male,Yorkshire Terrier Mix,Black/White,1
9995,1,Neutered Male,Chihuahua Shorthair Mix,Tan,1
9996,0,Spayed Female,Chihuahua Shorthair Mix,Brown/Tan,1
9997,1,Spayed Female,Great Pyrenees Mix,Cream,1
9998,0,Intact Female,German Shepherd Mix,Black/Brown,1
9999,1,Spayed Female,Pit Bull Mix,Blue/White,1
10000,1,Neutered Male,Great Pyrenees Mix,White/Tan,1
10001,1,Intact Female,German Shepherd Mix,Black/Tan,1
10002,1,Spayed Female,Labrador Retriever Mix,Black/White,1
10003,1,Neutered Male,Labrador Retriever Mix,Brown,1
10004,1,Neutered Male,Pit Bull Mix,Tan/White,1
10005,0,Intact Male,Catahoula Mix,Brown Brindle/White,1
10006,0,Intact Female,Black Mouth Cur Mix,Brown/White,1
10007,1,Neutered Male,Catahoula Mix,Black/White,1
10008,1,Neutered Male,German Shepherd Mix,Black/Tan,1
10009,1,Neutered Male,Chihuahua Shorthair Mix,Black,1
10010,1,Spayed Female,Pointer Mix,Chocolate/White,1
10011,1,Spayed Female,German Shepherd Mix,Tan,1
10012,0,Spayed Female,Chihuahua Shorthair Mix,Tan/Black,1
10013,1,Neutered Male,Pointer Mix,Black/White,1
10014,1,Neutered Male,Cairn Terrier Mix,Tan,1
10015,1,Neutered Male,Siberian Husky Mix,White/Brown,1
10016,1,Spayed Female,Anatol Shepherd Mix,Tan/White,1
10017,1,Spayed Female,Australian Cattle Dog Mix,White/Black,1
10018,1,Spayed Female,Rottweiler Mix,Black/Tan,1
10019,1,Spayed Female,Staffordshire Mix,Blue/White,1
10020,1,Neutered Male,German Shepherd Mix,Red/White,1
10021,0,Neutered Male,Pointer Mix,White/Black,1
10022,1,Spayed Female,Australian Shepherd Mix,Brown/Black,1
10023,1,Neutered Male,Great Pyrenees Mix,White,1
10024,1,Spayed Female,Australian Cattle Dog Mix,Black/Tan,1
10025,0,Neutered Male,Australian Shepherd Mix,Tricolor,1
10026,1,Neutered Male,Labrador Retriever Mix,Brown/White,1
10027,1,Neutered Male,Labrador Retriever Mix,Black/White,1
10028,0,Spayed Female,German Shepherd Mix,Black/Tan,1
10029,1,Spayed Female,Rat Terrier Mix,White/Black,1
10030,1,Intact Male,Chihuahua Shorthair Mix,Tan/White,1
10031,1,Neutered Male,Dachshund Mix,Sable/White,1
10032,0,Neutered Male,Labrador Retriever Mix,Cream,1
10033,1,Neutered Male,Chihuahua Shorthair/Dachshund,Red,1
10034,0,Intact Female,Labrador Retriever Mix,Brown,1
10035,1,Spayed Female,German Shepherd Mix,Tan/Black,1
10036,1,Neutered Male,Chihuahua Shorthair Mix,Tan,1
10037,1,Spayed Female,Siberian Husky Mix,Black/White,1
10038,1,Spayed Female,Pit Bull Mix,Black/White,1
10039,1,Neutered Male,Pit Bull Mix,Blue/White,1
10040,0,Spayed Female,Chihuahua Shorthair Mix,Brown/White,1
10041,1,Spayed Female,Chihuahua Longhair Mix,Black/Brown,1
10042,0,Intact Female,Chihuahua Shorthair Mix,Tan,1
10043,0,Intact Female,Chihuahua Shorthair Mix,Brown/Tan,1
10044,1,Intact Female,Great Pyrenees Mix,White,1
10045,1,Spayed Female,Labrador Retriever Mix,Black,1
10046,0,Neutered Male,Cairn Terrier Mix,Tan,1
10047,1,Neutered Male,Chihuahua Shorthair Mix,Brown/Tan,1
10048,1,Spayed Female,Labrador Retriever Mix,Black/White,1
10049,1,Spayed Female,Chihuahua Longhair Mix,Brown/White,1
10050,1,Neutered Male,Yorkshire Terrier Mix,Black/Brown,1
10051,1,Neutered Male,Dachshund Mix,Tan/Black,1
10052,1,Neutered Male,Great Pyrenees Mix,White,1
10053,1,Neutered Male,Chihuahua Shorthair Mix,Tan,1
10054,1,Neutered Male,Chihuahua Shorthair Mix,White/Brown,1
10055,1,Spayed Female,Yorkshire Terrier Mix,White/Black,1
10056,1,Spayed Female,Jack Russell Terrier Mix,Tan/White,1
10057,1,Spayed Female,Great Pyrenees Mix,White,1
10058,1,Neutered Male,Jack Russell Terrier Mix,White/Tan,1
10059,0,Spayed Female,Chihuahua Shorthair Mix,White/Tan,1
10060,1,Spayed Female,Cairn Terrier Mix,White,1
10061,1,Neutered Male,Miniature Poodle Mix,White,1
10062,1,Neutered Male,Jack Russell Terrier Mix,Brown/White,1
10063,1,Spayed Female,German Shepherd Mix,Black/Brown,1
10064,1,Neutered Male,Chihuahua Shorthair Mix,White,1
10065,1,Spayed Female,German Shepherd Mix,Brown/Black,1
10066,0,Spayed Female,Labrador Retriever Mix,Tan/White,1
10067,0,Neutered Male,Chihuahua Longhair Mix,Tan/White,1
10068,1,Spayed Female,Chihuahua Shorthair Mix,Brown,1
10069,0,Intact Female,Pit Bull Mix,Brown Brindle/White,1
10070,1,Neutered Male,Chihuahua Shorthair Mix,Black,1
10071,1,Neutered Male,Chihuahua Shorthair Mix,Tricolor,1
10072,0,Intact Female,German Shepherd Mix,Tan,1
10073,0,Spayed Female,Siberian Husky Mix,Sable/White,1
10074,0,Intact Female,Jack Russell Terrier Mix,Black/Tan,1
10075,1,Neutered Male,Rat Terrier Mix,White/Black,1
10076,0,Neutered Male,Chihuahua Shorthair Mix,Tan/White,1
10077,1,Neutered Male,Labrador Retriever Mix,Yellow,1
10078,1,Neutered Male,Chihuahua Shorthair,Tan,1
10079,1,Spayed Female,Chihuahua Shorthair Mix,Tan/White,1
10080,1,Neutered Male,Beagle Mix,Brown/White,1
10081,0,Intact Male,Labrador Retriever,White,1
10082,1,Neutered Male,Rat Terrier Mix,Black/White,1
10083,1,Spayed Female,Chihuahua Shorthair/Dachshund,Black/White,1
10084,1,Neutered Male,Chihuahua Shorthair Mix,Black,1
10085,0,Neutered Male,Labrador Retriever Mix,Chocolate,1
10086,0,Neutered Male,Labrador Retriever Mix,Chocolate,1
10087,1,Neutered Male,Black Mouth Cur Mix,Tan,1
10088,1,Neutered Male,German Shepherd Mix,Black/Tan,1
10089,1,Spayed Female,Chihuahua Shorthair Mix,Black,1
10090,0,Spayed Female,Labrador Retriever Mix,Black,1
10091,1,Spayed Female,German Shepherd,Tan/Black,1
10092,0,Spayed Female,Chihuahua Shorthair Mix,Brown/White,1
10093,0,Intact Female,Chihuahua Shorthair Mix,Brown/White,1
10094,1,Spayed Female,Border Collie Mix,Tan,1
10095,1,Spayed Female,German Shepherd Mix,Black/Tan,1
10096,1,Spayed Female,Beagle Mix,White/Tan,1
10097,1,Neutered Male,Chihuahua Shorthair Mix,Tan,1
10098,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,1
10099,1,Neutered Male,Dachshund Mix,White/Tan,1
10100,1,Neutered Male,Australian Shepherd Mix,Brown,1
10101,1,Spayed Female,Miniature Poodle Mix,White,1
10102,1,Spayed Female,Pointer Mix,Chocolate/White,1
10103,1,Neutered Male,Chihuahua Longhair Mix,Chocolate/White,1
10104,1,Spayed Female,Yorkshire Terrier Mix,White,1
10105,1,Spayed Female,Australian Shepherd Mix,Tan,1
10106,0,Intact Male,German Shepherd Mix,Tan,1
10107,1,Spayed Female,Labrador Retriever Mix,Brown,1
10108,0,Intact Male,Cairn Terrier Mix,Black/White,1
10109,1,Neutered Male,Great Pyrenees Mix,White,1
10110,1,Spayed Female,Pit Bull,White/Brown,1
10111,1,Spayed Female,Labrador Retriever Mix,Black/White,1
10112,1,Neutered Male,Miniature Poodle Mix,White,1
10113,1,Spayed Female,Chihuahua Shorthair Mix,Tan,1
10114,0,Intact Male,Chihuahua Shorthair Mix,Brown/White,1
10115,1,Neutered Male,Labrador Retriever Mix,Yellow,1
10116,0,Spayed Female,Miniature Poodle Mix,Black,1
10117,1,Neutered Male,Labrador Retriever Mix,Black/White,1
10118,1,Neutered Male,Chihuahua Shorthair Mix,Black/Tan,1
10119,1,Neutered Male,Chihuahua Shorthair Mix,Red/White,1
10120,1,Neutered Male,Beagle Mix,Brown/White,1
10121,1,Spayed Female,Chihuahua Shorthair Mix,Tan,1
10122,0,Spayed Female,Anatol Shepherd Mix,Tricolor,1
10123,0,Neutered Male,Great Pyrenees Mix,White,1
10124,1,Spayed Female,Labrador Retriever Mix,Brown Brindle,1
10125,0,Intact Female,Beagle Mix,Brown/White,1
10126,1,Neutered Male,Labrador Retriever Mix,Brown,1
10127,1,Neutered Male,Chihuahua Shorthair Mix,White/Black,1
10128,1,Spayed Female,Labrador Retriever Mix,Tricolor,1
10129,1,Spayed Female,Dachshund Mix,Brown/White,1
10130,1,Spayed Female,Chihuahua Shorthair Mix,White/Black,1
10131,1,Neutered Male,Beagle Mix,Sable/White,1
10132,0,Neutered Male,Australian Cattle Dog Mix,Tricolor,1
10133,1,Spayed Female,Siberian Husky Mix,White,1
10134,1,Spayed Female,Chihuahua Shorthair Mix,Yellow,1
10135,0,Spayed Female,Chihuahua Shorthair Mix,Tan/White,1
10136,1,Neutered Male,Chihuahua Shorthair Mix,Brown,1
10137,1,Spayed Female,Labrador Retriever Mix,Brown,1
10138,1,Neutered Male,Pit Bull Mix,Fawn/White,1
10139,1,Neutered Male,Pit Bull Mix,Brown Brindle,1
10140,1,Neutered Male,Rat Terrier Mix,Tricolor,1
10141,1,Neutered Male,Chihuahua Shorthair Mix,Tan,1
10142,1,Spayed Female,Chihuahua Shorthair/Dachshund,Cream,1
10143,1,Neutered Male,Beagle Mix,Red/White,1
10144,1,Neutered Male,Labrador Retriever Mix,Brown/White,1
10145,1,Neutered Male,Labrador Retriever Mix,White/Tan,1
10146,1,Spayed Female,Australian Cattle Dog Mix,Brown Brindle/White,1
10147,1,Neutered Male,Miniature Poodle Mix,White/Brown,1
10148,1,Neutered Male,Labrador Retriever Mix,Yellow,1
10149,1,Spayed Female,Chihuahua Shorthair Mix,Red/White,1
10150,1,Neutered Male,Miniature Poodle Mix,White,1
10151,1,Spayed Female,German Shepherd Mix,Black/Tan,1
10152,1,Spayed Female,Miniature Schnauzer Mix,Black/Brown,1
10153,1,Spayed Female,Labrador Retriever Mix,White/Brown,1
10154,0,Spayed Female,German Shepherd Mix,Red,1
10155,1,Spayed Female,Beagle Mix,Tricolor,1
10156,1,Spayed Female,Labrador Retriever Mix,Brown,1
10157,1,Spayed Female,Border Collie Mix,Black/White,1
10158,0,Neutered Male,Cairn Terrier Mix,White,1
10159,0,Spayed Female,Labrador Retriever,Brown/White,1
10160,1,Neutered Male,Chihuahua Shorthair Mix,Brown Brindle,1
10161,1,Spayed Female,Chihuahua Shorthair Mix,Tan,1
10162,1,Spayed Female,Labrador Retriever Mix,Black/White,1
10163,1,Spayed Female,Boxer Mix,White/Black,1
10164,1,Neutered Male,Boxer Mix,White/Black,1
10165,1,Spayed Female,Dachshund Mix,Black/Tan,1
10166,1,Neutered Male,Chihuahua Shorthair Mix,Brown,1
10167,0,Spayed Female,Labrador Retriever Mix,Tan/White,1
10168,1,Spayed Female,Chihuahua Shorthair Mix,Tan,1
10169,1,Spayed Female,Chihuahua Longhair Mix,Tricolor,1
10170,1,Spayed Female,Chihuahua Shorthair Mix,White/Black,1
10171,0,Intact Male,Chihuahua Shorthair Mix,Cream,1
10172,1,Neutered Male,German Shepherd Mix,Tan/Black,1
10173,0,Intact Male,Cairn Terrier Mix,Tan/White,1
10174,1,Neutered Male,Chihuahua Shorthair Mix,Brown/Black,1
10175,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,1
10176,1,Spayed Female,Rat Terrier Mix,Tricolor,1
10177,0,Spayed Female,Chihuahua Shorthair/Dachshund,Tan/White,1
10178,0,Neutered Male,Chihuahua Shorthair/Dachshund,Tan/White,1
10179,1,Intact Female,Chihuahua Shorthair Mix,Tan/White,1
10180,1,Spayed Female,Beagle Mix,Tricolor,1
10181,1,Spayed Female,German Shepherd Mix,Black/Brown,1
10182,1,Spayed Female,Border Collie Mix,Black/White,1
10183,1,Spayed Female,Chihuahua Shorthair Mix,Tan/White,1
10184,1,Spayed Female,Miniature Poodle Mix,White,1
10185,1,Spayed Female,Rat Terrier Mix,Tricolor,1
10186,0,Neutered Male,Labrador Retriever Mix,Black,1
10187,1,Neutered Male,Labrador Retriever Mix,Tan,1
